itemId,status,created,lastModif,Unique-ID -- 354,Agent Type -- 320,Genus / Virus Group -- 321,Species / Virus Name -- 322,NIH -- 323,NIH notes -- 324,BMBL -- 325,Australia / New Zealand -- 326,Austrailia / New Zealand notes -- 327,Belgium -- 328,Belgium notes -- 329,Canada -- 330,Canada PSDS -- 331,Canada Notes -- 332,European Community -- 333,European Community notes -- 334,Georgia -- 337,Georgia notes -- 338,Germany -- 335,Germany notes -- 336,Singapore -- 339,Singapore notes -- 340,Singapore schedule -- 341,Switzerland -- 342,Switzerland notes -- 343,United Kingdom -- 344,United Kingdom notes -- 345,Human Pathogen -- 346,Animal Pathogen -- 347,Plant Pathogen -- 348,Select Agent CDC -- 349,Select Agent USDA -- 350
27844,o,1596975478,1596975478,18844,virus,Herpesviridae,Catfish herpesvirus,,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27845,o,1596975478,1596975478,18845,virus,Herpesviridae,Channel catfish virus disease (CCV) (Herpesvirus ictalurus),,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27846,o,1596975478,1596975478,18846,virus,Herpesviridae,Cytomegalovirus (CMV),2,,2,2,Respiratory protection should be considered,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/cytomegalovirus.html,,2,,,,2,,,,,2,PH,2,,y,n,n,n,n
27847,o,1596975478,1596975478,18847,virus,Herpesviridae,"Cytomegaloviruses of mouse, guinea pig and rat",2,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27848,o,1596975478,1596975478,18848,virus,Herpesviridae,Epstein-Barr virus (EBV),2,,2,,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/epstein-barr-virus.html,,2,,2,,2,,,,,2,PH,2,,y,n,n,n,n
27849,o,1596975478,1596975478,18849,virus,Herpesviridae,Equid herpesvirus 1 (EHV-1),,,,,,2,,,,,,,,,2,,,,,2,PM,,,n,y,n,n,n
27850,o,1596975478,1596975478,18850,virus,Herpesviridae,"Equid herpesviruses 2, 3 (EHV-2, 3)",,,,,,2,,,,,,,,,1,t2,,,,2,"PM, TEN",,,n,y,n,n,n
27851,o,1596975478,1596975478,18851,virus,Herpesviridae,Felid herpesvirus 1,,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,n,n,n,n
27852,o,1596975478,1596975478,18852,virus,Herpesviridae,Gamma herpes,,,,2,Herpes 6 and 7 and Lymphocryptovirus (EB-like viruses),,,,,,,,,,,,,,,,,,,y,n,n,n,n
27853,o,1596975478,1596975478,18853,virus,Herpesviridae,Herpes saimiri,2,,,,,2,,,,,,,,,2,,,,,2,PM,,,n,y,n,n,n
27854,o,1596975478,1596975478,18854,virus,Herpesviridae,Herpes simplex viruses,2,,2,2,,,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/herpes-simplex-virus.html,,2,types 1 and 2,2,,2,,,,,2,PH,2,(Types 1-2),y,n,n,n,n
27855,o,1596975478,1596975478,18855,virus,Herpesviridae,Herpes virus B (Herpesvirus simiae),4,Herpes B or Monkey B virus,4,4,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/cercopithecinae-herpes-virus-1.html,,3,,4,,3,,4,Ceropithecine herpesvirus 1,Second Schedule,3,PHV,4,,y,y,n,n,n
27856,o,1596975478,1596975478,18856,virus,Herpesviridae,Herpes zoster,2,,2,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/varicella-zoster-virus.html,,2,,,,2,,,,,,,2,,y,n,n,n,n
27857,o,1596975478,1596975478,18857,virus,Herpesviridae,Herpesvirus ateles,2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,,,2,,3,,First schedule part 1,2,PM,,,n,y,n,n,n
27858,o,1596975478,1596975478,18858,virus,Herpesviridae,Herpesvirus HHV 6 - 8,2,,2,,,2,,,,,2,,2,,2,,,,,2,PH,2,(HHV 6-8),y,n,n,n,n
27859,o,1596975478,1596975478,18859,virus,Herpesviridae,Herpesvirus of the rabbit,2,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27860,o,1596975478,1596975478,18860,virus,Herpesviridae,Herpesvirus saimiri,2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,,,2,,,,,2,PM,,,n,y,n,n,n
27861,o,1596975478,1596975478,18861,virus,Herpesviridae,Herpesvirus simiae (B virus),4,Monkey B virus,4,4,,3,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/cercopithecinae-herpes-virus-1.html,,3,"**, V, D",4,,3,,,,Second schedule,3,PHV,4,,y,y,n,n,n
27862,o,1596975478,1596975478,18862,virus,Herpesviridae,Herpesviruses of crustaceans and molluscs,2,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27863,o,1596975478,1596975478,18863,virus,Herpesviridae,Herpesviruses of reptiles,2,,,,,,,,,,,,,,,,,,,,,,,n,y,n,n,n
27864,o,1596975478,1596975478,18864,virus,Herpesviridae,Herpesviruses of sheep and goat,2,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27865,o,1596975478,1596975478,18865,virus,Herpesviridae,"Herpesviruses of the frog (Fv4, FV5-8)",2,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27866,o,1596975478,1596975478,18866,virus,Herpesviridae,Human B lymphotropic virus,,,,,,2,Human herpesvirus 6,,,,2,HBLV-HHV6,,,2,,,,,,,,,y,n,n,n,n
27867,o,1596975478,1596975478,18867,virus,Herpesviridae,Lymphocrypto virus,,,,2,EB-like viruses; see previous edition,2,,,,,,,,,,,,,,2,"PM, PH",2,,y,y,n,n,n
27868,o,1596975478,1596975478,18868,virus,Herpesviridae,Marek's disease virus,2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27869,o,1596975478,1596975478,18869,virus,Herpesviridae,Murine cytomegalovirus,2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,n,n,n,n
27870,o,1596975478,1596975478,18870,virus,Herpesviridae,Oncorhynchus-Masou virus,,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27871,o,1596975478,1596975478,18871,virus,Herpesviridae,Phocid herpesvirus 1,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27872,o,1596975478,1596975478,18872,virus,Herpesviridae,Pigeon herpesvirus infection,,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27873,o,1596975478,1596975478,18873,virus,Herpesviridae,Pike herpesvirus,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27874,o,1596975478,1596975478,18874,virus,Herpesviridae,Pseudorabies virus,,,,,,3,,,,,,,,,1,t2/t3,,,,2,PM,,,n,y,n,n,n
27875,o,1596975478,1596975478,18875,virus,Herpesviridae,"Rhadinovirus, except H. ateles and H. saimiri",,,,,,2,,,,,,,,,,,,,,2,PM,2,HHV8,y,y,n,n,n
27876,o,1596975478,1596975478,18876,virus,Herpesviridae,"Rhadinovirus, except H.ateles,H. saimiri",,,,,,2,,,,,,,,,,,,,,2,PM,2,HHV8,y,y,n,n,n
27877,o,1596975478,1596975478,18877,virus,Herpesviridae,Salmonid herpesvirus (Herpesvirus salmonis),,,,,,3,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27878,o,1596975478,1596975478,18878,virus,Herpesviridae,Suid herpesvirus 2,,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27879,o,1596975478,1596975478,18879,virus,Herpesviridae,Thetalymphocryptovirus,,,,,,,,,,,,,,,,,,,,,,,,n,n,n,n,n
27880,o,1596975478,1596975478,18880,virus,Herpesviridae,Turbot herpesvirus disease,,,,,,2,,,,,,,,,,,,,,2,,,,n,y,n,n,n
27881,o,1596975478,1596975478,18881,virus,Herpesviridae,Varicella Zoster virus,2,,2,2,Vaccination available,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/varicella-zoster-virus.html,,2,,2,,2,,,,,2,PH,2,,y,n,n,n,n
27882,o,1596975478,1596975478,18882,virus,Iridoviridae,Bullfrog (TEV),,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27883,o,1596975478,1596975478,18883,virus,Iridoviridae,Erythrocytic necrosis virus,,,,,,3,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27884,o,1596975478,1596975478,18884,virus,Iridoviridae,"Frog viruses (FV 1 to 3, FV 9 to 24)",,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27885,o,1596975478,1596975478,18885,virus,Iridoviridae,Gecko virus,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27886,o,1596975478,1596975478,18886,virus,Iridoviridae,"Iridoviruses of chilids, perch, goldfish, common cod, carp and cat-fish",,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27887,o,1596975478,1596975478,18887,virus,Iridoviridae,Iridoviruses of crustaceans and mollusces,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27888,o,1596975478,1596975478,18888,virus,Iridoviridae,Leopard frog iridoviruses (I 4 to 5),,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27889,o,1596975478,1596975478,18889,virus,Iridoviridae,Lymphocystis disease virus,,,,,,2,,,,,,,,,1,t2,,,,2,,,,n,y,n,n,n
27890,o,1596975478,1596975478,18890,virus,Iridoviridae,"Newt viruses (T 6 to 21, LT 1 to 4)",,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27891,o,1596975478,1596975478,18891,virus,Iridoviridae,Tipula iridescent virus (TIV),,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27892,o,1596975478,1596975478,18892,virus,Orthomyxoviridae,Avian influenza virus (Fowl plague),,,2 low pathogenic; 3 high pathogenic,3,Exotic pathogenic strains,2,RG 3 in animals,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/influenza-a-virus-subtypes-h5-h7-h9.html,,,,,,2,,,,,,,,,y,y,n,n,y
27893,o,1596975478,1596975478,18893,virus,Orthomyxoviridae,Dhori virus (DHOV),,,2,,,,,,,,2,Tick-borne orthomyxoviridae,2,,2,,3,,First schedule part 1,,,2,,n,n,n,n,n
27894,o,1596975478,1596975478,18894,virus,Orthomyxoviridae,Eel influenza virus A (EV-2),,,,,,,,,,,,,,,,,,,,,,,,n,y,n,n,n
27895,o,1596975478,1596975478,18895,virus,Orthomyxoviridae,Equine influenza virus 1 (H7N7) and 2 (H3N8),,,,,,2,RG 3 in animals,,,,,,,,2,,,,,,,,,y,y,n,n,n
27896,o,1596975478,1596975478,18896,virus,Orthomyxoviridae,Influenza virus,2,"Types A, B, and C (Except those listed in Appendix B-III-D (1918-1919 H1N1 (1918 H1N1), human H2N2 (1957-1968), and highly pathogenic avian influenza H5N1 strains within the Goose/Guangdong/96-like H5 lineage (HPAI H5N1) (RG3))",2,2,"(execept pathogenic avian influenza, equine influenza, swine influenza (quarantine requirements))",2,"Types A, B, C",,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/influenza-a-virus-subtypes-h5-h7-h9.html,,2,"(types A, B and C), V, (c)",2,,,,,,,2,PM PHV PH,2,"Vaccine available  (Types A, B, C)",y,y,n,n,n
27897,o,1596975478,1596975478,18897,virus,Orthomyxoviridae,Influenza virus (vaccine strain),2,,2,2,,,,,,,,,,,,,,,,,,,,n,n,n,n,n
27898,o,1596975478,1596975478,18898,virus,Orthomyxoviridae,Seal influenza virus A,2,,,,,2,,,,,,,,,3,,,,,,,,,n,y,n,n,n
27899,o,1596975478,1596975478,18899,virus,Orthomyxoviridae,Swine influenza virus A,2,,2,,,2,,,,,,,2,,2,,,,,,,,,y,y,n,n,n
27900,o,1596975478,1596975478,18900,virus,Orthomyxoviridae,Thogoto virus,,,2,,,3,,,,,2,Tick-borne orthomyxoviridae,2,,2,,3,,First schedule part 1,3,PHV,,,n,n,n,n,n
27901,o,1596975478,1596975478,18901,virus,Orthomyxoviridae,Tick-borne orthomyxoviridae,2,,,,,,,,,,2,Dhori- and Thogoto,,,,,,,,,,2,(Dhori and Thogota); see previous edition,y,n,n,n,n
27902,o,1596975478,1596975478,18902,virus,Orthomyxoviridae,Influenza A virus subtype H5N1,,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/influenza-a-virus-subtypes-h5-h7-h9.html,,,,,,3,,3,,First schedule part 1,,,,,n,n,n,n,n
27903,o,1596975478,1596975478,18903,virus,Orthomyxoviridae,Influenza A virus subtype H7N9,,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/influenza-a-virus-subtypes-h5-h7-h9.html,,,,,,,,3,,First schedule part 1,,,,,n,n,n,n,n
27904,o,1596975478,1596975478,18904,virus,Orthomyxoviridae,1918 Pandemic Influenza virus,,,3,,,,,,,,,,,,3,,4,,Second schedule,,,,,n,n,n,y,n
27905,o,1596975478,1596975478,18905,virus,Orthomyxoviridae,Whale influenza virus A,,,,,,,,,,,,,,,,,,,,,,,,y,y,n,n,n
27906,o,1596975478,1596975478,18906,virus,Papovaviridae,BK and JC viruses,,,,,,2,,,,,2,"D, (d)",2,,2,,,,,2,PH,2,,y,n,n,n,n
27907,o,1596975478,1596975478,18907,virus,Papovaviridae,Bovine papilloma virus,2,"For strains that are infectious to human cells, otherwise RG1",,,,,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27908,o,1596975478,1596975478,18908,virus,Papovaviridae,Bovine papilloma virus,2,"For strains that are infectious to human cells, otherwise RG1",,,,,,,,,,,,,1,t2,,,,,,,,n,n,n,n,n
27909,o,1596975478,1596975478,18909,virus,Papovaviridae,Bovine polyomavirus (BpoV),,,,,,2,,,,,,,,,2,,,,,2,,,,n,y,n,n,n
27910,o,1596975478,1596975478,18910,virus,Papovaviridae,Cotton rabbit papilloma virus,,,,,,,,,,,,,,,2,,,,,2,PM,,,n,n,n,n,n
27911,o,1596975478,1596975478,18911,virus,Papovaviridae,Hamster (HaP virus),,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27912,o,1596975478,1596975478,18912,virus,Papovaviridae,Leopard frog papovavirus,,,,,,2,I 4 to 5,,,,,,,,,,,,,,,,,n,y,n,n,n
27913,o,1596975478,1596975478,18913,virus,Papovaviridae,"Monkey (SV40, SA-12, STMV, LPV)",,,,,,2,,,,,,,,,2,,,,,,,2,,n,y,n,n,n
27914,o,1596975478,1596975478,18914,virus,Papovaviridae,Mouse (K virus),,,,,,2,Murine polyomavirus,,,,,,,,,,,,,,,,,n,y,n,n,n
27915,o,1596975478,1596975478,18915,virus,Papovaviridae,Papillomaviruses (HPV),,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/human-papillomavirus.html,,2,"D, (d)",2,,2,,,,,2,PH,2,,y,n,n,n,n
27916,o,1596975478,1596975478,18916,virus,Papovaviridae,"Papillomaviruses of dog, rabbit (Shope papillomavirus), horse, cat, cattle and goat",2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,,,2,,,,,,,,,n,y,n,n,n
27917,o,1596975478,1596975478,18917,virus,Papovaviridae,Polyoma virus,2,"For strains that are infectious to human cells, otherwise RG1",,,,,,,,,,,,,,,,,,2,PM PH PHV,2,,y,y,n,n,n
27918,o,1596975478,1596975478,18918,virus,Papovaviridae,Rabbit (RK virus),,,,,,2,Rabbit kidney vacuolating virus,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27919,o,1596975478,1596975478,18919,virus,Papovaviridae,Shope papilloma virus,2,,,,,,,,,,,,,,1,t2,,,,,,,,n,n,n,n,n
27920,o,1596975478,1596975478,18920,virus,Papovaviridae,Simian virus 40 (SV40),2,"For strains that are infectious to human cells, otherwise RG1",,,,2,,,,,,,2,,2,,,,,2,PHV,2,,y,y,n,n,n
27921,o,1596975478,1596975478,18921,virus,Paramyxoviridae,Avian paramyxovirus (not 1),,,,2,2 through 9,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27922,o,1596975478,1596975478,18922,virus,Paramyxoviridae,Avian paramyxovirus 1 (Newcastle Disease Virus),,,,,,2,RG 3 in animals,2,,,,,,,2,,,,,2,EPD; PHV; equal synonym Avian parainfluenza virus 1 ,,,y,y,n,n,y
27923,o,1596975478,1596975478,18923,virus,Paramyxoviridae,Bovine respiratory syncytial virus (BRSV),,,,,,,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27924,o,1596975478,1596975478,18924,virus,Paramyxoviridae,Canine distemper virus (Carre's virus),,,,,,3,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27925,o,1596975478,1596975478,18925,virus,Paramyxoviridae,Equine morbillivirus (EMV) (see Hendra virus),4,Hendra virus,4,,,4,RG 3 in animals; See Hendra,,,,4,,4,,4,,,,,4,"NYR, PHV",,,y,y,n,n,n
27926,o,1596975478,1596975478,18926,virus,Paramyxoviridae,Hendra virus,4,,4,4,,4,RG 3 in animals,4,,,,,,,4,,4,,Second schedule,4,"NYR, PHV",4,,y,y,n,y,y
27927,o,1596975478,1596975478,18927,virus,Paramyxoviridae,Human metapneumonovirus,,,,,,2,,,,,,,,,2,,,,,,,2,,y,n,n,n,n
27928,o,1596975478,1596975478,18928,virus,Paramyxoviridae,Mapuera,,,,3,,3,,,,,,,,,1,t2,,,,3,,,,n,y,n,n,n
27929,o,1596975478,1596975478,18929,virus,Paramyxoviridae,Measles virus,2,,,2,Vaccination available,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/measles-virus.html,,2,V,2,,2,,,,,2,PH,2,Vaccine available,y,n,n,n,n
27930,o,1596975478,1596975478,18930,virus,Paramyxoviridae,Menangle,,,,2,NULL; see previous edition,,,,,,,,,,2,,,,,,,,,n,n,n,n,n
27931,o,1596975478,1596975478,18931,virus,Paramyxoviridae,Morbillivirus,,,,2,,2,,,,,4,,,,2,,,,,,,4,Classified under SAPO,n,y,n,n,n
27932,o,1596975478,1596975478,18932,virus,Paramyxoviridae,Mumps virus,2,,,2,Vaccination available,2,,2,,,2,V,2,,2,,,,,2,PH,2,Vaccine available,y,n,n,n,n
27933,o,1596975478,1596975478,18933,virus,Paramyxoviridae,Newcastle disease virus,2,,,3,"exotic strains, (non-virulent endemic strains are RG2)",2,RG 3 in animals,2,,,2,,2,,2,,,,,2,EPD PHV,2,Classified under SAPO,y,y,n,n,y
27934,o,1596975478,1596975478,18934,virus,Paramyxoviridae,Nipah virus,,,4,4,,4,RG 3 in animals,4,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/nipah-virus.html,,,,4,,4,,4,,Second schedule,3,NYR,4,,y,y,n,y,y
27935,o,1596975478,1596975478,18935,virus,Paramyxoviridae,Parainfluenza viruses,2,"Types 1, 2, 3, and 4",,2,"Human Types 2,4",2,Types 1-4,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/human-parainfluenza-virus.html,,2,types 1-4,2,,2,,,,,2,"PM, PHV",2,Types 1 and 3,y,n,n,n,n
27936,o,1596975478,1596975478,18936,virus,Paramyxoviridae,Peste des petits ruminants virus (PPRV),,,,,,4,,,,,,,,,1,t4,,,,4,EPD; PM,,,n,y,n,n,y
27937,o,1596975478,1596975478,18937,virus,Paramyxoviridae,Phocine distemper virus,,,,,,3,,,,,,,,,1,t2,,,,2,PM; Seal distemper virus,,,n,y,n,n,n
27938,o,1596975478,1596975478,18938,virus,Paramyxoviridae,Pneumonia virus of mice,,,,,,2,Murine pneumonia,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27939,o,1596975478,1596975478,18939,virus,Paramyxoviridae,Respiratory syncytial virus,2,,,2,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/respiratory-syncytial-virus.html,,2,,,,2,,,,,2,PH (human),2,,y,y,n,n,n
27940,o,1596975478,1596975478,18940,virus,Paramyxoviridae,Rinderpest virus (Cattle plague virus),,,,,,4,,,,,,,,,1,t4,,,,4,EPD; PM,,,n,y,n,n,y
27941,o,1596975478,1596975478,18941,virus,Paramyxoviridae,Sendai virus (murine parainfluenza virus type 1),,,,2,,2,,2,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27942,o,1596975478,1596975478,18942,virus,Paramyxoviridae,Subsclerosing pancencephalitis,,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/measles-virus.html,,,,,,,,,,,,,,,n,n,n,n,n
27943,o,1596975478,1596975478,18943,virus,Paramyxoviridae,Turkey rhinotracheitis (TRT),,,,,,2,,,,,,,,,,,,,,2,PM; Avian pneumovirus,,,n,y,n,n,n
27944,o,1596975478,1596975478,18944,virus,Parvoviridae,Adeno-associated viruses AAV,,,,,,2,,,,,,,,,1 or 2,"AAV 2, 3, and 5 RG1 AAV 1, 4, 6, 11 RG2",,,,2,"PH, AAV",,,n,y,n,n,n
27945,o,1596975478,1596975478,18945,virus,Parvoviridae,Aleutian mink disease virus,,,,,,3,,,,,,,,,1,t2,,,,2,PM; equal synonym Aleutian diesease virus,,,n,y,n,n,n
27946,o,1596975478,1596975478,18946,virus,Parvoviridae,Animal parvoviruses,,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27947,o,1596975478,1596975478,18947,virus,Parvoviridae,Canine parvovirus (CPV),,,,,,2,,,,,,,,,,,,,,2,PM,,,n,y,n,n,n
27948,o,1596975478,1596975478,18948,virus,Parvoviridae,Feline panleukopenia virus,,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27949,o,1596975478,1596975478,18949,virus,Parvoviridae,Goose parvovirus,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27950,o,1596975478,1596975478,18950,virus,Parvoviridae,Hamster H-1 virus,,,,,,2,H-1 parvovirus,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27951,o,1596975478,1596975478,18951,virus,Parvoviridae,Kilham rat virus (KRV),,,,,,2,,,,,,,,,1,t2,,,,2,PM; equal synonym Rat virus,,,n,y,n,n,n
27952,o,1596975478,1596975478,18952,virus,Parvoviridae,Lapine parvovirus,,,,,,2,,,,,,,,,,,,,,,,,,n,y,n,n,n
27953,o,1596975478,1596975478,18953,virus,Parvoviridae,Mink enteritis virus,,,,,,3,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27954,o,1596975478,1596975478,18954,virus,Parvoviridae,Parvovirus,2,(B19),2,2,May be teratogenic,2,B19,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/parvovirus-b19.html,,2,Parvovirus,,,2,,,,,,,2,,y,n,n,n,n
27955,o,1596975478,1596975478,18955,virus,Parvoviridae,Porcine parvovirus,,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27956,o,1596975478,1596975478,18956,virus,Picornaviridae,Acute haemorrhagic conjunctivitis virus (AHC),,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/coxsackievirus-pathogen-safety-data-sheet.html,,2,,2,,2,,,,,,,2,Synonyms: Coxsackievirus CA24 (A24); Enterovirus 70,n,n,n,n,n
27957,o,1596975478,1596975478,18957,virus,Picornaviridae,Aphthovirus,,,,,,2,,,,,,,,,,,,,,,,,,y,y,n,n,n
27958,o,1596975478,1596975478,18958,virus,Picornaviridae,Avian encephalomyelitis virus,,,,,,3,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27959,o,1596975478,1596975478,18959,virus,Picornaviridae,Bovine enteroviruses types 1-7,,,,,,2,,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27960,o,1596975478,1596975478,18960,virus,Picornaviridae,Bovine rhinoviruses (Types 1 to 3),,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27961,o,1596975478,1596975478,18961,virus,Picornaviridae,Cardiovirus,,,,2,Encephalomyocarditis virus,2,,,,,,,,,,,,,,2,PHV PM,,,y,y,n,n,n
27962,o,1596975478,1596975478,18962,virus,Picornaviridae,Coxsackie virus,2,,,2,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/coxsackievirus-pathogen-safety-data-sheet.html,,2,,2,,2,,,,,2,PH,2,,y,y,n,n,n
27963,o,1596975478,1596975478,18963,virus,Picornaviridae,Duck hepatitis virus,,,,,,2,,,,,,,,,2,,,,,2,PM,,,n,y,n,n,n
27964,o,1596975478,1596975478,18964,virus,Picornaviridae,Echo virus,2,All types,,2,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/echovirus-pathogen-safety-data-sheet.html,,2,,2,,,,,,,,,2,,y,n,n,n,n
27965,o,1596975478,1596975478,18965,virus,Picornaviridae,Echoviruses,,,,2,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/echovirus-pathogen-safety-data-sheet.html,,2,,,,2,,,,,2,PH,2,,y,n,n,n,n
27966,o,1596975478,1596975478,18966,virus,Picornaviridae,Encephalomyocarditis virus,,,,2,NULL; see previous edition,2,,,,,,,,,2,,,,,2,PHV,,,y,n,n,n,n
27967,o,1596975478,1596975478,18967,virus,Picornaviridae,Enterovirus,,,,2,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/enterovirus-70.html,Enterovirus 70,2,V,,,2,,,,,2,"PM, PH",,,y,n,n,n,n
27968,o,1596975478,1596975478,18968,virus,Picornaviridae,Equine rhinoviruses (Types 1 to 3),,,,,,2,See also: Equine rhinitis A virus,,,,,,,,1,t2,,,,2,PM,,,n,y,n,n,n
27969,o,1596975478,1596975478,18969,virus,Picornaviridae,Foot and mouth disease virus,,,3 (Ag),,,4,,,,,,,,,2,t4,,,,4,EPD,,,n,y,n,n,y
27970,o,1596975478,1596975478,18970,virus,Picornaviridae,Hepatitis A virus,2,,2,2,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/hepatitis-a-virus.html,,2,"V, Human enterovirus type 72",2,,2,,,,,2,,2,Vaccine available ,y,n,n,n,n
27971,o,1596975478,1596975478,18971,virus,Picornaviridae,Monkey enteroviruses (SEV),,,,,,2,,,,,,,,,1,t2,,,,,,,,n,y,n,n,n
27972,o,1596975478,1596975478,18972,virus,Picornaviridae,"Murine poliovirus (Theiler's encephalomyelitis virus, TO, FA, GD7)",,,,,,2,,,,,,,,,2,,,,,,,,,n,y,n,n,n
27973,o,1596975478,1596975478,18973,virus,Picornaviridae,Parecho,,,,2,,2,,,,,,,2,,2,,,,,2,,2,,y,n,n,n,n
